order_id,order_date,ship_date,customer_id,product_id,quantity,sales,discount,profit,category,sub_category,unit_cost,list_price,customer_name,segment,region,order_month,profit_margin_pct,shipping_days
NM202403845651,2024-03-06,2024-03-12,CU0093,PR518,8,541.2,0.0,269.2,Office Supplies,Paper,34.0,67.65,Taylor Bell,Consumer,East,2024-03,49.741315594974125,6
NM202403511162,2024-03-23,2024-03-28,CU0074,PR520,3,25.25,0.15,9.62,Office Supplies,Paper,5.21,9.9,Morgan Wood,Consumer,Central,2024-03,38.0990099009901,5
NM202403333480,2024-03-08,2024-03-08,CU0036,PR512,7,4878.65,0.0,1325.73,Furniture,Tables,507.56,696.95,Casey Fox,Corporate,Central,2024-03,27.17411579022886,0
NM202403728571,2024-03-16,2024-03-20,CU0182,PR522,6,150.08,0.0,17.96,Office Supplies,Storage,22.02,41.69,Taylor Fox,Consumer,East,2024-03,11.966950959488273,4
NM202403619334,2024-03-09,2024-03-14,CU0177,PR523,1,45.93,0.0,7.28,Office Supplies,Art,38.65,51.03,Taylor Lee,Corporate,West,2024-03,15.850206836490313,5
NM202403951106,2024-03-03,2024-03-07,CU0116,PR519,3,28.71,0.15,7.14,Office Supplies,Paper,7.19,11.26,Jamie Wood,Home Office,East,2024-03,24.869383490073144,4
NM202403540122,2024-03-03,2024-03-06,CU0031,PR510,5,1213.2,0.0,379.15,Furniture,Chairs,166.81,242.64,Jordan Dean,Consumer,South,2024-03,31.252060666007253,3
NM202403381277,2024-03-27,2024-03-27,CU0197,PR505,5,582.72,0.4,20.12,Technology,Accessories,112.52,194.24,Casey Fox,Corporate,West,2024-03,3.4527732015376165,0
NM202403783562,2024-03-14,2024-03-18,CU0206,PR524,6,456.35,0.1,60.71,Office Supplies,Art,65.94,84.51,Morgan Shah,Consumer,East,2024-03,13.303385559329461,4
NM202403281105,2024-03-09,2024-03-12,CU0211,PR523,1,40.82,0.2,2.17,Office Supplies,Art,38.65,51.03,Jamie Cruz,Consumer,Central,2024-03,5.3160215580597745,3
NM202403165098,2024-03-03,2024-03-03,CU0105,PR507,6,256.14,0.0,137.04,Technology,Machines,19.85,42.69,Riley Fox,Consumer,East,2024-03,53.50199109861794,0
NM202403215279,2024-03-13,2024-03-20,CU0214,PR524,1,84.51,0.0,18.57,Office Supplies,Art,65.94,84.51,Quinn Dean,Home Office,Central,2024-03,21.973730919417818,7
NM202403741243,2024-03-09,2024-03-13,CU0067,PR505,5,971.2,0.0,408.6,Technology,Accessories,112.52,194.24,Jamie Hunt,Corporate,East,2024-03,42.07166392092257,4
NM202403804022,2024-03-26,2024-03-26,CU0164,PR502,2,634.4,0.0,309.52,Technology,Phones,162.44,317.2,Taylor Lee,Corporate,Central,2024-03,48.78940731399748,0
NM202403836693,2024-03-17,2024-03-20,CU0153,PR522,5,177.18,0.15,67.08,Office Supplies,Storage,22.02,41.69,Casey Wood,Consumer,South,2024-03,37.85980358956993,3
NM202403254948,2024-03-26,2024-03-31,CU0065,PR504,3,1747.01,0.2,467.24,Technology,Accessories,426.59,727.92,Quinn Dean,Corporate,South,2024-03,26.745124527049075,5
NM202403604564,2024-03-10,2024-03-12,CU0064,PR518,4,270.6,0.0,134.6,Office Supplies,Paper,34.0,67.65,Riley Roy,Home Office,West,2024-03,49.741315594974125,2
NM202403185190,2024-03-14,2024-03-15,CU0126,PR515,8,3891.71,0.15,1357.47,Furniture,Bookcases,316.78,572.31,Quinn Cruz,Consumer,South,2024-03,34.88106770545596,1
NM202403761185,2024-03-07,2024-03-10,CU0227,PR504,5,3639.6,0.0,1506.65,Technology,Accessories,426.59,727.92,Jamie Cruz,Corporate,West,2024-03,41.396032531047375,3
NM202403541026,2024-03-08,2024-03-14,CU0124,PR506,3,1569.12,0.2,584.28,Technology,Accessories,328.28,653.8,Alex Bell,Consumer,East,2024-03,37.23615784643622,6
NM202403458558,2024-03-07,2024-03-10,CU0012,PR524,3,228.18,0.1,30.36,Office Supplies,Art,65.94,84.51,Jamie Hunt,Consumer,Central,2024-03,13.305285301078095,3
NM202403441626,2024-03-13,2024-03-19,CU0058,PR501,8,7072.41,0.15,1365.13,Technology,Phones,713.41,1040.06,Morgan Dean,Corporate,East,2024-03,19.302189776893595,6
NM202403955729,2024-03-15,2024-03-20,CU0122,PR505,2,388.48,0.0,163.44,Technology,Accessories,112.52,194.24,Casey Ray,Home Office,East,2024-03,42.07166392092257,5
NM202403766443,2024-03-30,2024-04-05,CU0146,PR521,6,298.8,0.0,70.92,Office Supplies,Storage,37.98,49.8,Casey Wood,Consumer,East,2024-03,23.734939759036145,6
NM202403135419,2024-03-24,2024-03-31,CU0101,PR521,4,199.2,0.0,47.28,Office Supplies,Storage,37.98,49.8,Taylor Wood,Corporate,South,2024-03,23.73493975903615,7
NM202403333648,2024-03-28,2024-03-28,CU0186,PR507,1,42.69,0.0,22.84,Technology,Machines,19.85,42.69,Taylor Dean,Consumer,East,2024-03,53.50199109861794,0
NM202403116713,2024-03-22,2024-03-27,CU0092,PR502,6,1522.56,0.2,547.92,Technology,Phones,162.44,317.2,Casey Fox,Home Office,South,2024-03,35.986759142496844,5
NM202403354608,2024-03-03,2024-03-03,CU0147,PR524,5,422.55,0.0,92.85,Office Supplies,Art,65.94,84.51,Quinn Wood,Corporate,West,2024-03,21.973730919417818,0
NM202403822108,2024-03-17,2024-03-21,CU0150,PR506,8,2092.16,0.6,-534.08,Technology,Accessories,328.28,653.8,Riley Fox,Consumer,South,2024-03,-25.52768430712757,4
NM202403929976,2024-03-22,2024-03-22,CU0210,PR520,5,49.5,0.0,23.45,Office Supplies,Paper,5.21,9.9,Morgan Bell,Corporate,East,2024-03,47.37373737373737,0
NM202403978602,2024-03-10,2024-03-14,CU0226,PR510,3,727.92,0.0,227.49,Furniture,Chairs,166.81,242.64,Quinn Ray,Consumer,East,2024-03,31.25206066600726,4
NM202403871938,2024-03-04,2024-03-11,CU0115,PR521,8,239.04,0.4,-64.8,Office Supplies,Storage,37.98,49.8,Taylor Cruz,Consumer,East,2024-03,-27.10843373493976,7
NM202403821831,2024-03-09,2024-03-12,CU0192,PR521,3,126.99,0.15,13.05,Office Supplies,Storage,37.98,49.8,Jamie Fox,Home Office,Central,2024-03,10.276399716513113,3
NM202403908519,2024-03-22,2024-03-27,CU0047,PR512,5,3484.75,0.0,946.95,Furniture,Tables,507.56,696.95,Morgan Shah,Consumer,East,2024-03,27.174115790228853,5
NM202403561673,2024-03-03,2024-03-09,CU0010,PR524,1,76.06,0.1,10.12,Office Supplies,Art,65.94,84.51,Jordan Shah,Consumer,East,2024-03,13.305285301078095,6
NM202403133422,2024-03-24,2024-03-24,CU0044,PR503,3,418.2,0.1,123.93,Technology,Phones,98.09,154.89,Quinn Bell,Home Office,Central,2024-03,29.63414634146342,0
NM202403250296,2024-03-28,2024-03-29,CU0074,PR503,3,464.67,0.0,170.40000000000003,Technology,Phones,98.09,154.89,Morgan Wood,Consumer,Central,2024-03,36.67118600296986,1
NM202403741544,2024-03-24,2024-03-29,CU0117,PR523,8,367.42,0.1,58.22,Office Supplies,Art,38.65,51.03,Alex Hunt,Consumer,South,2024-03,15.84562625877742,5
NM202403627780,2024-03-05,2024-03-05,CU0115,PR523,4,163.3,0.2,8.7,Office Supplies,Art,38.65,51.03,Taylor Cruz,Consumer,East,2024-03,5.327617881200244,0
NM202403138445,2024-03-16,2024-03-22,CU0207,PR523,8,367.42,0.1,58.22,Office Supplies,Art,38.65,51.03,Jordan Ray,Corporate,Central,2024-03,15.84562625877742,6
NM202403650254,2024-03-23,2024-03-28,CU0216,PR511,4,285.14,0.4,34.46,Furniture,Chairs,62.67,118.81,Alex Shah,Corporate,South,2024-03,12.08529143578593,5
NM202403336871,2024-03-23,2024-03-27,CU0115,PR504,2,1310.26,0.1,457.08,Technology,Accessories,426.59,727.92,Taylor Cruz,Consumer,East,2024-03,34.884679376612276,4
NM202403759148,2024-03-06,2024-03-10,CU0134,PR519,1,10.13,0.1,2.94,Office Supplies,Paper,7.19,11.26,Morgan Fox,Home Office,Central,2024-03,29.02270483711747,4
NM202403322614,2024-03-10,2024-03-16,CU0088,PR506,2,1307.6,0.0,651.04,Technology,Accessories,328.28,653.8,Jordan Bell,Consumer,Central,2024-03,49.788926277148974,6
NM202403851638,2024-03-22,2024-03-22,CU0057,PR505,3,349.63,0.4,12.07,Technology,Accessories,112.52,194.24,Casey Lee,Corporate,Central,2024-03,3.452220919257501,0
NM202403700189,2024-03-07,2024-03-11,CU0072,PR516,7,57.36,0.15,23.2,Office Supplies,Binders,4.88,9.64,Jordan Fox,Consumer,South,2024-03,40.4463040446304,4
NM202403616373,2024-03-17,2024-03-23,CU0160,PR505,8,1320.83,0.15,420.66999999999996,Technology,Accessories,112.52,194.24,Quinn Fox,Home Office,South,2024-03,31.84891318337712,6
NM202403234292,2024-03-11,2024-03-12,CU0032,PR519,5,50.67,0.1,14.72,Office Supplies,Paper,7.19,11.26,Jamie Cruz,Consumer,Central,2024-03,29.05072034734557,1
NM202403209394,2024-03-12,2024-03-18,CU0185,PR513,5,1270.2,0.0,290.05,Furniture,Tables,196.03,254.04,Sam Shah,Consumer,East,2024-03,22.8349866162809,6
NM202403397644,2024-03-19,2024-03-21,CU0141,PR513,6,1371.82,0.1,195.64,Furniture,Tables,196.03,254.04,Jamie Fox,Corporate,South,2024-03,14.26134624076045,2
NM202403848702,2024-03-27,2024-03-29,CU0007,PR516,3,26.03,0.1,11.39,Office Supplies,Binders,4.88,9.64,Taylor Roy,Corporate,East,2024-03,43.757203227045714,2
NM202403581825,2024-03-30,2024-03-31,CU0048,PR514,1,211.98,0.2,51.95,Furniture,Bookcases,160.03,264.97,Alex Dean,Corporate,West,2024-03,24.5070289649967,1
NM202403161121,2024-03-06,2024-03-11,CU0055,PR519,5,56.3,0.0,20.35,Office Supplies,Paper,7.19,11.26,Drew Cruz,Corporate,West,2024-03,36.145648312611016,5
NM202403231059,2024-03-29,2024-03-31,CU0202,PR512,8,5575.6,0.0,1515.12,Furniture,Tables,507.56,696.95,Alex Wood,Corporate,Central,2024-03,27.174115790228853,2
NM202403310356,2024-03-16,2024-03-18,CU0219,PR523,1,51.03,0.0,12.38,Office Supplies,Art,38.65,51.03,Sam Fox,Consumer,West,2024-03,24.260239075053892,2
NM202403922232,2024-03-09,2024-03-15,CU0129,PR507,6,204.91,0.2,85.81,Technology,Machines,19.85,42.69,Quinn Roy,Home Office,South,2024-03,41.87692157532575,6
NM202403672091,2024-03-15,2024-03-20,CU0218,PR522,1,41.69,0.0,19.67,Office Supplies,Storage,22.02,41.69,Taylor Ray,Corporate,East,2024-03,47.18157831614297,5
NM202403120850,2024-03-24,2024-03-28,CU0192,PR515,2,1144.62,0.0,511.06,Furniture,Bookcases,316.78,572.31,Jamie Fox,Home Office,Central,2024-03,44.64887910398211,4
NM202403910113,2024-03-23,2024-03-24,CU0003,PR510,7,1698.48,0.0,530.81,Furniture,Chairs,166.81,242.64,Riley Roy,Consumer,East,2024-03,31.252060666007246,1
NM202403980902,2024-03-19,2024-03-19,CU0104,PR505,6,1165.44,0.0,490.32,Technology,Accessories,112.52,194.24,Riley Wood,Home Office,East,2024-03,42.07166392092257,0
NM202403649496,2024-03-17,2024-03-18,CU0121,PR519,8,76.57,0.15,19.05,Office Supplies,Paper,7.19,11.26,Sam Dean,Consumer,West,2024-03,24.879195507378874,1
NM202403317715,2024-03-08,2024-03-11,CU0050,PR513,2,431.87,0.15,39.81,Furniture,Tables,196.03,254.04,Morgan Ray,Corporate,West,2024-03,9.218051728529419,3
NM202403488403,2024-03-31,2024-04-01,CU0195,PR523,5,255.15,0.0,61.9,Office Supplies,Art,38.65,51.03,Riley Bell,Corporate,South,2024-03,24.26023907505389,1
NM202403324485,2024-03-09,2024-03-13,CU0222,PR502,4,1078.48,0.15,428.72,Technology,Phones,162.44,317.2,Drew Wood,Consumer,West,2024-03,39.752243898820566,4
NM202403726367,2024-03-15,2024-03-19,CU0154,PR519,8,90.08,0.0,32.56,Office Supplies,Paper,7.19,11.26,Sam Lee,Consumer,South,2024-03,36.145648312611016,4
NM202403438511,2024-03-03,2024-03-05,CU0028,PR508,2,183.56,0.6,-52.92,Technology,Machines,118.24,229.45,Alex Roy,Consumer,East,2024-03,-28.82981041621268,2
NM202403981948,2024-03-27,2024-03-27,CU0190,PR512,4,1672.68,0.4,-357.56,Furniture,Tables,507.56,696.95,Quinn Lee,Consumer,East,2024-03,-21.376473682951907,0
NM202403793010,2024-03-28,2024-04-02,CU0110,PR520,4,31.68,0.2,10.84,Office Supplies,Paper,5.21,9.9,Jordan Wood,Consumer,West,2024-03,34.217171717171716,5
NM202403934308,2024-03-31,2024-04-02,CU0230,PR502,4,1268.8,0.0,619.04,Technology,Phones,162.44,317.2,Riley Hunt,Consumer,Central,2024-03,48.78940731399748,2
NM202403364546,2024-03-20,2024-03-21,CU0165,PR521,8,159.36,0.6,-144.48,Office Supplies,Storage,37.98,49.8,Jamie Ray,Corporate,West,2024-03,-90.66265060240963,1
NM202403753757,2024-03-18,2024-03-24,CU0205,PR524,6,456.35,0.1,60.710000000000036,Office Supplies,Art,65.94,84.51,Jordan Lee,Consumer,Central,2024-03,13.30338555932947,6
NM202403701936,2024-03-08,2024-03-08,CU0131,PR520,2,13.86,0.3,3.44,Office Supplies,Paper,5.21,9.9,Riley Lee,Consumer,Central,2024-03,24.81962481962482,0
NM202403195400,2024-03-07,2024-03-14,CU0055,PR513,7,1422.62,0.2,50.409999999999854,Furniture,Tables,196.03,254.04,Drew Cruz,Corporate,West,2024-03,3.5434620629542577,7
NM202403804715,2024-03-18,2024-03-22,CU0133,PR508,6,1376.7,0.0,667.26,Technology,Machines,118.24,229.45,Morgan Ray,Corporate,West,2024-03,48.46807583351492,4
NM202403343945,2024-03-19,2024-03-26,CU0228,PR510,6,1455.84,0.0,454.98,Furniture,Chairs,166.81,242.64,Taylor Ray,Corporate,West,2024-03,31.25206066600726,7
NM202403809473,2024-03-12,2024-03-16,CU0113,PR509,1,662.47,0.0,326.26,Technology,Machines,336.21,662.47,Taylor Hunt,Corporate,South,2024-03,49.24902259724968,4
NM202403734785,2024-03-21,2024-03-23,CU0185,PR506,3,784.56,0.6,-200.28,Technology,Accessories,328.28,653.8,Sam Shah,Consumer,East,2024-03,-25.52768430712756,2
NM202403437839,2024-03-03,2024-03-06,CU0170,PR516,4,26.99,0.3,7.47,Office Supplies,Binders,4.88,9.64,Drew Ray,Home Office,South,2024-03,27.676917376806227,3
NM202403375356,2024-03-18,2024-03-22,CU0235,PR523,1,30.62,0.4,-8.03,Office Supplies,Art,38.65,51.03,Sam Roy,Consumer,East,2024-03,-26.224689745264527,4
NM202403847366,2024-03-15,2024-03-22,CU0181,PR513,5,1270.2,0.0,290.05,Furniture,Tables,196.03,254.04,Casey Dean,Home Office,East,2024-03,22.8349866162809,7
NM202403433770,2024-03-12,2024-03-17,CU0023,PR524,1,33.8,0.6,-32.14,Office Supplies,Art,65.94,84.51,Taylor Hunt,Corporate,Central,2024-03,-95.08875739644972,5
NM202403399964,2024-03-24,2024-03-30,CU0011,PR521,2,99.6,0.0,23.64,Office Supplies,Storage,37.98,49.8,Quinn Hunt,Consumer,West,2024-03,23.73493975903615,6
NM202403105172,2024-03-22,2024-03-22,CU0097,PR515,1,343.39,0.4,26.61,Furniture,Bookcases,316.78,572.31,Alex Bell,Corporate,Central,2024-03,7.749206441655261,0
NM202403763258,2024-03-02,2024-03-04,CU0239,PR512,3,836.34,0.6,-686.34,Furniture,Tables,507.56,696.95,Morgan Roy,Corporate,South,2024-03,-82.06471052442787,2
NM202403766183,2024-03-03,2024-03-08,CU0228,PR513,1,101.62,0.6,-94.41,Furniture,Tables,196.03,254.04,Taylor Ray,Corporate,West,2024-03,-92.90493997244637,5
NM202403722346,2024-03-13,2024-03-20,CU0181,PR515,3,1373.54,0.2,423.2,Furniture,Bookcases,316.78,572.31,Casey Dean,Home Office,East,2024-03,30.810897389227836,7
NM202403134184,2024-03-19,2024-03-26,CU0010,PR514,7,1669.31,0.1,549.1,Furniture,Bookcases,160.03,264.97,Jordan Shah,Consumer,East,2024-03,32.89383038500937,7
NM202403357040,2024-03-21,2024-03-22,CU0104,PR511,3,320.79,0.1,132.78,Furniture,Chairs,62.67,118.81,Riley Wood,Home Office,East,2024-03,41.391564574955574,1
NM202403696243,2024-03-08,2024-03-12,CU0227,PR510,4,970.56,0.0,303.32,Furniture,Chairs,166.81,242.64,Jamie Cruz,Corporate,West,2024-03,31.252060666007253,4
NM202403145264,2024-03-18,2024-03-18,CU0079,PR504,1,727.92,0.0,301.33,Technology,Accessories,426.59,727.92,Morgan Bell,Consumer,Central,2024-03,41.39603253104737,0
NM202403102289,2024-03-26,2024-04-01,CU0191,PR518,1,47.36,0.3,13.36,Office Supplies,Paper,34.0,67.65,Jordan Dean,Corporate,West,2024-03,28.209459459459456,6
NM202403541958,2024-03-08,2024-03-11,CU0050,PR513,8,1727.47,0.15,159.23,Furniture,Tables,196.03,254.04,Morgan Ray,Corporate,West,2024-03,9.217526208848778,3
NM202403568947,2024-03-21,2024-03-26,CU0003,PR512,3,1254.51,0.4,-268.17,Furniture,Tables,507.56,696.95,Riley Roy,Consumer,East,2024-03,-21.37647368295191,5
NM202403906320,2024-03-11,2024-03-17,CU0153,PR521,6,209.16,0.3,-18.72,Office Supplies,Storage,37.98,49.8,Casey Wood,Consumer,South,2024-03,-8.950086058519794,6
NM202403102012,2024-03-03,2024-03-05,CU0238,PR503,2,123.91,0.6,-72.27,Technology,Phones,98.09,154.89,Casey Cruz,Consumer,Central,2024-03,-58.32459042853684,2
NM202403226302,2024-03-14,2024-03-16,CU0002,PR503,5,697.0,0.1,206.55,Technology,Phones,98.09,154.89,Alex Lee,Consumer,West,2024-03,29.63414634146342,2
NM202403614395,2024-03-31,2024-04-03,CU0108,PR502,5,1268.8,0.2,456.6,Technology,Phones,162.44,317.2,Sam Dean,Consumer,East,2024-03,35.98675914249685,3
NM202403724318,2024-03-10,2024-03-13,CU0054,PR522,2,66.7,0.2,22.66,Office Supplies,Storage,22.02,41.69,Casey Ray,Corporate,South,2024-03,33.973013493253376,3
NM202403282457,2024-03-15,2024-03-17,CU0073,PR520,7,69.3,0.0,32.83,Office Supplies,Paper,5.21,9.9,Jordan Wood,Home Office,West,2024-03,47.37373737373737,2
NM202403516916,2024-03-15,2024-03-22,CU0016,PR521,4,199.2,0.0,47.28,Office Supplies,Storage,37.98,49.8,Jordan Roy,Home Office,East,2024-03,23.73493975903615,7
NM202403645611,2024-03-24,2024-03-31,CU0226,PR513,8,1727.47,0.15,159.23,Furniture,Tables,196.03,254.04,Quinn Ray,Consumer,East,2024-03,9.217526208848778,7
NM202403917209,2024-03-26,2024-03-31,CU0200,PR511,7,831.67,0.0,392.98,Furniture,Chairs,62.67,118.81,Quinn Shah,Consumer,East,2024-03,47.251914821984684,5
NM202403766758,2024-03-02,2024-03-03,CU0226,PR513,7,1778.28,0.0,406.07,Furniture,Tables,196.03,254.04,Quinn Ray,Consumer,East,2024-03,22.8349866162809,1
NM202403193286,2024-03-06,2024-03-08,CU0089,PR508,4,917.8,0.0,444.84,Technology,Machines,118.24,229.45,Drew Roy,Consumer,West,2024-03,48.46807583351493,2
NM202403190366,2024-03-24,2024-03-28,CU0118,PR521,3,149.4,0.0,35.46,Office Supplies,Storage,37.98,49.8,Alex Lee,Consumer,South,2024-03,23.734939759036145,4
NM202403916256,2024-03-12,2024-03-17,CU0064,PR521,8,398.4,0.0,94.56,Office Supplies,Storage,37.98,49.8,Riley Roy,Home Office,West,2024-03,23.73493975903615,5
NM202403235331,2024-03-19,2024-03-19,CU0125,PR506,5,1307.6,0.6,-333.8,Technology,Accessories,328.28,653.8,Jamie Ray,Consumer,East,2024-03,-25.52768430712756,0
NM202403736322,2024-03-17,2024-03-20,CU0204,PR502,4,1015.04,0.2,365.28,Technology,Phones,162.44,317.2,Morgan Bell,Home Office,Central,2024-03,35.986759142496844,3
NM202403515958,2024-03-04,2024-03-08,CU0019,PR508,1,229.45,0.0,111.21,Technology,Machines,118.24,229.45,Morgan Cruz,Corporate,East,2024-03,48.46807583351493,4
NM202403305372,2024-03-22,2024-03-27,CU0205,PR519,4,45.04,0.0,16.28,Office Supplies,Paper,7.19,11.26,Jordan Lee,Consumer,Central,2024-03,36.145648312611016,5
NM202403858153,2024-03-10,2024-03-14,CU0208,PR512,1,627.26,0.1,119.7,Furniture,Tables,507.56,696.95,Morgan Ray,Corporate,West,2024-03,19.082995886873068,4
NM202403660431,2024-03-01,2024-03-03,CU0106,PR513,7,1778.28,0.0,406.07,Furniture,Tables,196.03,254.04,Drew Hunt,Consumer,Central,2024-03,22.8349866162809,2
NM202403497348,2024-03-03,2024-03-07,CU0118,PR513,3,647.8,0.15,59.71,Furniture,Tables,196.03,254.04,Alex Lee,Consumer,South,2024-03,9.217351034269837,4
NM202403567671,2024-03-28,2024-04-03,CU0158,PR508,6,1376.7,0.0,667.26,Technology,Machines,118.24,229.45,Jordan Hunt,Home Office,South,2024-03,48.46807583351492,6
NM202403355099,2024-03-05,2024-03-07,CU0225,PR515,1,515.08,0.0,198.30000000000007,Furniture,Bookcases,316.78,572.31,Sam Dean,Consumer,West,2024-03,38.49887396132641,2
NM202403790552,2024-03-25,2024-03-27,CU0146,PR502,5,1427.4,0.1,615.2,Technology,Phones,162.44,317.2,Casey Wood,Consumer,East,2024-03,43.0993414599972,2
NM202403961536,2024-03-18,2024-03-18,CU0112,PR508,3,688.35,0.0,333.63,Technology,Machines,118.24,229.45,Alex Hunt,Corporate,South,2024-03,48.46807583351492,0
NM202403299877,2024-03-17,2024-03-20,CU0132,PR509,5,3312.35,0.0,1631.3,Technology,Machines,336.21,662.47,Sam Hunt,Corporate,Central,2024-03,49.249022597249684,3
NM202403445793,2024-03-06,2024-03-08,CU0124,PR522,6,212.62,0.15,80.5,Office Supplies,Storage,22.02,41.69,Alex Bell,Consumer,East,2024-03,37.860972627222274,2
NM202403770766,2024-03-01,2024-03-03,CU0119,PR506,7,3661.28,0.2,1363.32,Technology,Accessories,328.28,653.8,Sam Fox,Consumer,West,2024-03,37.236157846436214,2
NM202403525329,2024-03-18,2024-03-20,CU0028,PR514,6,1589.82,0.0,629.64,Furniture,Bookcases,160.03,264.97,Alex Roy,Consumer,East,2024-03,39.60448352643696,2
NM202403307798,2024-03-22,2024-03-27,CU0033,PR505,7,1087.74,0.2,300.1,Technology,Accessories,112.52,194.24,Drew Cruz,Consumer,South,2024-03,27.58931362274073,5
NM202403518855,2024-03-18,2024-03-21,CU0190,PR516,5,19.28,0.6,-5.12,Office Supplies,Binders,4.88,9.64,Quinn Lee,Consumer,East,2024-03,-26.556016597510375,3
NM202403100556,2024-03-01,2024-03-07,CU0228,PR502,2,634.4,0.0,309.52,Technology,Phones,162.44,317.2,Taylor Ray,Corporate,West,2024-03,48.78940731399748,6
NM202403478863,2024-03-29,2024-04-04,CU0102,PR517,4,283.01,0.2,91.57,Office Supplies,Binders,47.86,88.44,Riley Dean,Consumer,West,2024-03,32.35574714674393,6
NM202403610055,2024-03-31,2024-04-07,CU0193,PR506,4,2222.92,0.15,909.8,Technology,Accessories,328.28,653.8,Sam Shah,Consumer,East,2024-03,40.92814856135173,7
NM202403189505,2024-03-09,2024-03-10,CU0196,PR517,3,265.32,0.0,121.74,Office Supplies,Binders,47.86,88.44,Jamie Lee,Consumer,East,2024-03,45.884215287200355,1
NM202403213932,2024-03-11,2024-03-12,CU0185,PR506,6,3530.52,0.1,1560.84,Technology,Accessories,328.28,653.8,Sam Shah,Consumer,East,2024-03,44.209918085721085,1
NM202403110514,2024-03-29,2024-04-01,CU0112,PR511,5,475.24,0.2,161.89,Furniture,Chairs,62.67,118.81,Alex Hunt,Corporate,South,2024-03,34.06489352748085,3
NM202403340362,2024-03-25,2024-04-01,CU0077,PR513,2,457.27,0.1,65.21,Furniture,Tables,196.03,254.04,Alex Lee,Corporate,South,2024-03,14.260721236905985,7
NM202403862930,2024-03-15,2024-03-22,CU0123,PR508,5,917.8,0.2,326.6,Technology,Machines,118.24,229.45,Sam Dean,Home Office,Central,2024-03,35.58509479189366,7
NM202403145722,2024-03-08,2024-03-10,CU0126,PR515,6,3433.86,0.0,1533.18,Furniture,Bookcases,316.78,572.31,Quinn Cruz,Consumer,South,2024-03,44.64887910398211,2
NM202403855317,2024-03-28,2024-04-04,CU0156,PR518,1,57.5,0.15,23.5,Office Supplies,Paper,34.0,67.65,Jordan Lee,Home Office,East,2024-03,40.869565217391305,7
NM202403742139,2024-03-12,2024-03-16,CU0203,PR516,5,38.56,0.2,14.16,Office Supplies,Binders,4.88,9.64,Alex Bell,Corporate,South,2024-03,36.72199170124481,4
NM202403945409,2024-03-13,2024-03-17,CU0057,PR511,6,285.14,0.6,-90.88,Furniture,Chairs,62.67,118.81,Casey Lee,Corporate,Central,2024-03,-31.872062846321104,4
